측정일시,측정소명,이산화질소농도,오존농도,일산화탄소농도,아황산가스,미세먼지,초미세먼지
20160330,동작대로,0.059,0.018,0.7,0.008,116,64
20160330,마포구,0.041,0.033,0.6,0.006,93,53
20160330,서대문구,0.051,0.035,0.6,0.006,100,55
20160330,서울역,0.051,0.023,0.7,0.006,103,43
20160330,서초구,0.037,0.028,0.5,0.007,100,43
20160330,성동구,0.045,0.027,0.4,0.006,110,45
20160330,성북구,0.039,0.027,0.6,0.006,81,45
20160330,송파구,0.041,0.031,0.5,0.007,85,40
20160330,신사동,0.053,0.021,1,0.006,97,47
20160330,신촌,0.062,0.016,0.8,0.008,125,53
20160330,양재대로,0.07,0.016,0.8,0.011,98,58
20160330,양천구,0.039,0.034,0.6,0.007,95,49
20160330,영등포,0.065,0.016,0.6,0.009,116,53
20160330,영등포구,0.036,0.027,0.8,0.006,112,47
20160330,용산구,0.043,0.024,0.7,0.006,82,52
20160330,은평구,0.043,0.038,0.5,0.007,90,39
20160330,종로,0.061,0.017,0.6,0.005,43,21
20160330,종로구,0.033,0.024,0.4,0.005,91,63
20160330,중구,0.046,0.032,0.8,0.006,77,37
20160330,중랑구,0.047,0.027,0.4,0.006,46,41
20160330,청계천,0.051,0.024,0.6,0.011,81,28
20160330,청량리,0.054,0.019,0.7,0.007,82,54
20160330,태릉,0.04,0.023,0.6,0.006,28,43
20160329,강남구,0.032,0.064,0.5,0.008,97,50
20160329,강동구,0.032,0.039,0.6,0.006,100,46
20160329,강변북로,0.061,0.031,0.6,0.008,103,47
20160329,강북구,0.042,0.044,0.7,0.007,98,58
20160329,강서구,0.025,0.047,0.5,0.007,99,43
20160329,공항로,0.031,0.028,0.4,0.006,108,36
20160329,관악구,0.028,0.06,0.7,0.008,90,52
20160329,광진구,0.04,0.05,0.7,0.006,102,65
20160329,구로구,0.021,0.051,0.7,0.009,115,47
20160329,금천구,0.03,0.057,0.7,0.007,95,55
20160329,길동,0.042,0.043,0.5,0.007,92,52
20160329,내부순환,0.035,0.044,0.6,0.01,107,55
20160329,노원구,0.041,0.044,0.7,0.009,87,59
20160329,도봉구,0.049,0.043,0.7,0.006,96,44
20160329,동대문구,0.038,0.047,0.6,0.009,99,46
20160329,동작구,0.031,0.047,0.6,0.006,97,67
20160329,동작대로,0.06,0.035,0.7,0.009,110,62
20160329,마포구,0.032,0.056,0.6,0.008,96,59
20160329,서대문구,0.04,0.057,0.7,0.007,99,40
20160329,서울역,0.058,0.031,0.8,0.007,117,54
20160329,서초구,0.024,0.054,0.5,0.008,94,42
20160329,성동구,0.037,0.051,0.5,0.008,109,46
20160329,성북구,0.05,0.032,0.8,0.008,92,49
20160329,송파구,0.033,0.057,0.6,0.007,88,42
20160329,신사동,0.048,0.038,1,0.007,94,45
20160329,신촌,0.068,0.023,0.9,0.008,126,58
20160329,양재대로,0.061,0.033,0.7,0.013,98,56
20160329,양천구,0.027,0.057,0.6,0.007,98,53
20160329,영등포,0.065,0.025,0.6,0.01,119,58
20160329,영등포구,0.027,0.047,0.8,0.008,113,50
20160329,용산구,0.034,0.047,0.7,0.006,84,55
20160329,은평구,0.039,0.061,0.6,0.008,99,47
20160329,종로,0.079,0.016,0.8,0.008,104,56
20160329,종로구,0.036,0.033,0.5,0.006,98,72
20160329,중구,0.048,0.046,0.9,0.008,81,43
20160329,중랑구,0.04,0.033,0.7,0.008,98,48
20160329,청계천,0.054,0.034,0.7,0.012,87,32
20160329,청량리,0.054,0.03,0.7,0.008,88,60
20160329,태릉,0.049,0.029,0.8,0.007,,48
20160328,강남구,0.047,0.046,0.5,0.008,71,37
20160328,강동구,0.052,0.022,0.6,0.007,72,35
20160328,강변북로,0.077,0.015,0.6,0.009,79,41
20160328,강북구,0.05,0.03,0.7,0.007,71,47
20160328,강서구,0.039,0.033,0.5,0.008,67,32
20160328,공항로,0.046,0.015,0.4,0.007,94,33
20160328,관악구,0.045,0.041,0.7,0.008,67,43
20160328,광진구,0.05,0.032,0.7,0.006,78,53
20160328,구로구,0.032,0.036,0.6,0.009,78,35
20160328,금천구,0.05,0.034,0.7,0.007,68,44
20160328,길동,0.065,0.02,0.6,0.008,67,37
20160328,내부순환,0.049,0.029,0.6,0.009,79,43
20160328,노원구,0.053,0.028,0.7,0.009,65,47
20160328,도봉구,0.053,0.039,0.6,0.007,67,32
20160328,동대문구,0.05,0.033,0.7,0.009,71,35
20160328,동작구,0.045,0.034,0.6,0.007,72,56
20160328,동작대로,0.075,0.02,0.7,0.01,80,50
20160328,마포구,0.046,0.038,0.6,0.008,73,48
20160328,서대문구,0.06,0.037,0.7,0.008,69,37
20160328,서울역,0.063,0.023,0.8,0.008,80,41
20160328,서초구,0.039,0.034,0.5,0.008,71,32
20160328,성동구,0.047,0.031,0.5,0.007,77,35
20160328,성북구,0.054,0.025,0.8,0.008,64,38
20160328,송파구,0.053,0.03,0.6,0.008,64,32
20160328,신사동,0.06,0.026,1,0.007,68,34
20160328,신촌,0.074,0.017,0.8,0.007,86,45
20160328,양재대로,0.078,0.015,0.8,0.015,73,46
20160328,양천구,0.041,0.041,0.6,0.008,71,44
20160328,영등포,0.075,0.018,0.6,0.01,83,45
20160328,영등포구,0.039,0.033,0.9,0.008,82,37
20160328,용산구,0.05,0.027,0.7,0.006,62,45
20160328,은평구,0.054,0.029,0.6,0.008,64,34
20160328,종로,0.068,0.022,0.7,0.007,74,43
20160328,종로구,0.046,0.024,0.4,0.007,74,58
20160328,중구,0.057,0.034,0.8,0.008,57,32
20160328,중랑구,0.052,0.023,0.6,0.007,71,38
20160328,청계천,0.065,0.023,0.7,0.012,65,26
20160328,청량리,0.066,0.019,0.8,0.008,68,51
20160328,태릉,0.054,0.018,0.8,0.008,80,40
20160327,강남구,0.033,0.052,0.5,0.006,69,40
20160327,강동구,0.04,0.024,0.6,0.005,70,37
20160327,강변북로,0.06,0.021,0.5,0.007,73,40
20160327,강북구,0.036,0.036,0.6,0.005,63,43
20160327,강서구,0.032,0.032,0.5,0.007,67,34
20160327,공항로,0.036,0.016,0.4,0.006,78,32
20160327,관악구,0.033,0.043,0.6,0.007,60,39
20160327,광진구,0.037,0.036,0.7,0.005,69,49
20160327,구로구,0.025,0.036,0.6,0.008,72,34
20160327,금천구,0.033,0.04,0.6,0.006,61,40
20160327,길동,0.046,0.028,0.5,0.006,60,36
20160327,내부순환,0.035,0.036,0.6,0.009,75,45
20160327,노원구,0.036,0.034,0.7,0.007,58,43
20160327,도봉구,0.036,0.048,0.5,0.006,66,36
20160327,동대문구,0.036,0.04,0.7,0.008,67,37
20160327,동작구,0.032,0.037,0.5,0.005,67,54
20160327,동작대로,0.057,0.025,0.7,0.008,76,49
20160327,마포구,0.037,0.039,0.6,0.007,69,47
20160327,서대문구,0.044,0.041,0.7,0.007,69,44
20160327,서울역,0.053,0.024,0.7,0.007,80,44
20160327,서초구,0.029,0.038,0.4,0.007,65,34
20160327,성동구,0.036,0.036,0.5,0.007,82,37
20160327,성북구,0.039,0.03,0.7,0.007,62,39
20160327,송파구,0.038,0.037,0.5,0.006,62,34
20160327,신사동,0.046,0.03,0.9,0.006,66,37
20160327,신촌,0.067,0.016,0.8,0.007,91,49
20160327,양재대로,0.059,0.019,0.7,0.011,66,43
20160327,양천구,0.032,0.039,0.6,0.006,66,43
20160327,영등포,0.063,0.019,0.5,0.008,78,43
20160327,영등포구,0.029,0.032,0.8,0.006,76,38
20160327,용산구,0.038,0.031,0.7,0.006,58,43
20160327,은평구,0.04,0.041,0.5,0.008,67,38
20160327,종로,0.043,0.033,0.5,0.006,66,41
20160327,종로구,0.031,0.029,0.3,0.006,68,54
20160327,중구,0.039,0.041,0.7,0.007,56,33
20160327,중랑구,0.039,0.026,0.6,0.006,71,40
20160327,청계천,0.043,0.032,0.5,0.011,59,24
20160327,청량리,0.047,0.024,0.7,0.007,60,47
20160327,태릉,0.041,0.023,0.7,0.006,75,40
20160326,강남구,0.044,0.034,0.5,0.005,68,38
20160326,강동구,0.046,0.017,0.6,0.004,71,38
20160326,강변북로,0.067,0.011,0.6,0.006,76,39
20160326,강북구,0.043,0.023,0.6,0.004,58,39
20160326,강서구,0.032,0.026,0.4,0.006,68,35
20160326,공항로,0.038,0.014,0.4,0.005,80,31
20160326,관악구,0.04,0.031,0.6,0.006,64,41
20160326,광진구,0.043,0.025,0.6,0.004,68,48
20160326,구로구,0.029,0.027,0.6,0.007,74,38
20160326,금천구,0.044,0.025,0.7,0.005,65,43
20160326,길동,0.054,0.017,0.5,0.005,58,35
20160326,내부순환,0.042,0.027,0.5,0.007,74,45
20160326,노원구,0.044,0.021,0.7,0.006,54,41
20160326,도봉구,0.039,0.038,0.5,0.005,63,34
20160326,동대문구,0.043,0.028,0.6,0.007,66,37
20160326,동작구,0.044,0.023,0.5,0.005,64,50
20160326,동작대로,0.065,0.013,0.7,0.007,81,52
20160326,마포구,0.039,0.031,0.5,0.006,66,44
20160326,서대문구,0.054,0.029,0.6,0.005,69,42
20160326,서울역,0.053,0.02,0.6,0.006,79,45
20160326,서초구,0.04,0.022,0.4,0.006,65,36
20160326,성동구,0.042,0.025,0.5,0.006,77,37
20160326,성북구,0.048,0.019,0.6,0.006,65,38
20160326,송파구,0.045,0.025,0.5,0.004,65,36
20160326,신사동,0.055,0.018,0.9,0.005,67,37
20160326,신촌,0.067,0.013,0.8,0.007,93,48
20160326,양재대로,0.068,0.011,0.7,0.011,72,47
20160326,양천구,0.037,0.031,0.5,0.005,67,43
20160326,영등포,0.063,0.015,0.5,0.008,78,42
20160326,영등포구,0.034,0.026,0.7,0.006,78,38
20160326,용산구,0.045,0.022,0.6,0.005,56,40
20160326,은평구,0.049,0.026,0.6,0.007,67,39
20160326,종로,0.054,0.02,0.6,0.005,64,37
20160326,종로구,0.037,0.021,0.3,0.004,64,50
20160326,중구,0.045,0.03,0.7,0.005,58,34
20160326,중랑구,0.047,0.017,0.7,0.006,69,40
20160326,청계천,0.052,0.02,0.5,0.01,59,22
20160326,청량리,0.057,0.015,0.8,0.006,60,45
20160326,태릉,0.047,0.014,0.8,0.005,81,42
20160325,강남구,0.046,0.03,0.5,0.006,72,33
20160325,강동구,0.043,0.017,0.5,0.004,70,33
20160325,강변북로,0.068,0.009,0.6,0.006,79,35
20160325,강북구,0.039,0.024,0.6,0.004,61,34
20160325,강서구,0.038,0.021,0.4,0.006,80,34
20160325,공항로,0.043,0.01,0.4,0.006,91,29
20160325,관악구,0.046,0.024,0.7,0.006,65,37
20160325,광진구,0.04,0.024,0.6,0.004,65,40
20160325,구로구,0.034,0.021,0.6,0.007,90,36
20160325,금천구,0.044,0.023,0.6,0.005,68,39
20160325,길동,0.054,0.016,0.5,0.005,56,30
20160325,내부순환,0.045,0.025,0.5,0.007,87,46
20160325,노원구,0.037,0.026,0.6,0.007,57,34
20160325,도봉구,0.037,0.037,0.5,0.006,70,31
20160325,동대문구,0.045,0.026,0.6,0.007,70,33
20160325,동작구,0.044,0.022,0.5,0.005,69,46
20160325,동작대로,0.066,0.013,0.7,0.007,88,48
20160325,마포구,0.044,0.025,0.6,0.005,70,38
20160325,서대문구,0.052,0.026,0.6,0.005,76,36
20160325,서울역,0.056,0.015,0.7,0.006,84,39
20160325,서초구,0.042,0.02,0.4,0.006,69,33
20160325,성동구,0.045,0.02,0.5,0.006,81,33
20160325,성북구,0.046,0.019,0.6,0.006,69,35
20160325,송파구,0.043,0.025,0.5,0.005,66,32
20160325,신사동,0.056,0.015,0.9,0.005,75,36
20160325,신촌,0.066,0.011,0.8,0.007,97,42
20160325,양재대로,0.073,0.009,0.8,0.012,78,45
20160325,양천구,0.042,0.024,0.6,0.006,69,38
20160325,영등포,0.068,0.012,0.6,0.008,86,39
20160325,영등포구,0.038,0.022,0.8,0.006,87,35
20160325,용산구,0.045,0.017,0.6,0.005,55,35
20160325,은평구,0.045,0.029,0.5,0.007,71,34
20160325,종로,0.053,0.02,0.6,0.005,65,29
20160325,종로구,0.039,0.019,0.3,0.004,65,43
20160325,중구,0.047,0.026,0.7,0.005,63,30
20160325,중랑구,0.04,0.02,0.5,0.005,69,30
20160325,청계천,0.055,0.017,0.6,0.01,59,20
20160325,청량리,0.056,0.015,0.7,0.006,58,39
20160325,태릉,0.047,0.013,0.7,0.005,76,34
20160324,강남구,0.029,0.03,0.4,0.005,39,20
20160324,강동구,0.026,0.023,0.4,0.004,39,21
20160324,강변북로,0.047,0.017,0.4,0.005,45,20
20160324,강북구,0.024,0.032,0.4,0.003,32,19
20160324,강서구,0.025,0.024,0.3,0.005,54,22
20160324,공항로,0.035,0.012,0.3,0.005,68,19
20160324,관악구,0.033,0.027,0.5,0.004,43,24
20160324,광진구,0.024,0.03,0.4,0.004,38,25
20160324,구로구,0.021,0.026,0.5,0.005,54,22
20160324,금천구,0.036,0.021,0.5,0.004,44,24
20160324,길동,0.04,0.021,0.4,0.004,36,19
20160324,내부순환,0.038,0.026,0.4,0.006,51,27
20160324,노원구,0.017,0.037,0.4,0.006,30,19
20160324,도봉구,0.021,0.045,0.3,0.004,40,19
20160324,동대문구,0.029,0.032,0.5,0.005,39,20
20160324,동작구,0.03,0.026,0.4,0.004,38,26
20160324,동작대로,0.055,0.016,0.6,0.006,53,28
20160324,마포구,0.03,0.03,0.4,0.004,42,24
20160324,서대문구,0.033,0.031,0.6,0.004,47,24
20160324,서울역,0.039,0.022,0.5,0.004,51,25
20160324,서초구,0.028,0.025,0.3,0.005,40,19
20160324,성동구,0.027,0.029,0.3,0.006,43,20
20160324,성북구,0.027,0.027,0.4,0.005,38,21
20160324,송파구,0.025,0.034,0.3,0.004,36,19
20160324,신사동,0.039,0.022,0.7,0.004,42,21
20160324,신촌,0.053,0.014,0.6,0.006,65,27
20160324,양재대로,0.057,0.015,0.7,0.011,46,26
20160324,양천구,0.027,0.029,0.5,0.004,43,22
20160324,영등포,0.047,0.017,0.4,0.007,53,24
20160324,영등포구,0.028,0.025,0.7,0.005,56,21
20160324,용산구,0.028,0.028,0.5,0.004,32,21
20160324,은평구,0.035,0.036,0.4,0.006,44,23
20160324,종로,0.041,0.027,0.5,0.004,43,19
20160324,종로구,0.023,0.026,0.2,0.003,37,22
20160324,중구,0.03,0.033,0.5,0.004,35,18
20160324,중랑구,0.025,0.026,0.3,0.005,39,19
20160324,청계천,0.033,0.026,0.4,0.009,35,12
20160324,청량리,0.04,0.02,0.5,0.005,35,24
20160324,태릉,0.039,0.017,0.5,0.004,44,19
20160323,강남구,0.032,0.031,0.5,0.006,81,48
20160323,강동구,0.028,0.026,0.5,0.004,81,42
20160323,강변북로,0.051,0.019,0.5,0.006,85,45
20160323,강북구,0.029,0.034,0.5,0.005,80,51
20160323,강서구,0.023,0.029,0.4,0.005,79,36
20160323,공항로,0.036,0.013,0.4,0.005,101,33
20160323,관악구,0.03,0.034,0.6,0.005,77,45
20160323,광진구,0.028,0.023,0.6,0.005,86,60
20160323,구로구,0.021,0.029,0.6,0.006,92,39
20160323,금천구,0.033,0.031,0.6,0.005,80,48
20160323,길동,0.044,0.023,0.5,0.005,76,49
20160323,내부순환,0.044,0.025,0.6,0.007,100,52
20160323,노원구,0.02,0.042,0.5,0.006,67,48
20160323,도봉구,0.028,0.048,0.5,0.005,82,37
20160323,동대문구,0.033,0.034,0.6,0.007,83,43
20160323,동작구,0.031,0.032,0.5,0.005,86,64
20160323,동작대로,0.057,0.017,0.7,0.007,92,59
20160323,마포구,0.032,0.032,0.5,0.005,83,54
20160323,서대문구,0.036,0.033,0.6,0.005,81,47
20160323,서울역,0.042,0.023,0.6,0.005,86,50
20160323,서초구,0.029,0.028,0.4,0.006,93,39
20160323,성동구,0.029,0.032,0.5,0.006,90,40
20160323,성북구,0.032,0.028,0.6,0.006,75,46
20160323,송파구,0.031,0.037,0.5,0.005,71,37
20160323,신사동,0.043,0.021,0.8,0.005,76,40
20160323,신촌,0.056,0.014,0.7,0.006,103,53
20160323,양재대로,0.059,0.015,0.7,0.01,78,43
20160323,양천구,0.029,0.033,0.5,0.005,81,47
20160323,영등포,0.044,0.019,0.4,0.007,92,55
20160323,영등포구,0.031,0.03,0.8,0.005,93,44
20160323,용산구,0.034,0.025,0.7,0.005,72,52
20160323,은평구,0.037,0.037,0.5,0.006,79,41
20160323,종로,0.038,0.029,0.5,0.005,83,46
20160323,종로구,0.026,0.026,0.3,0.004,83,66
20160323,중구,0.034,0.034,0.6,0.005,67,35
20160323,중랑구,0.031,0.028,0.5,0.006,84,46
20160323,청계천,0.04,0.024,0.5,0.01,72,28
20160323,청량리,0.045,0.02,0.7,0.006,70,53
20160323,태릉,0.042,0.02,0.7,0.005,85,43
20160322,강남구,0.04,0.032,0.5,0.006,68,38
20160322,강동구,0.047,0.02,0.6,0.005,73,38
20160322,강변북로,0.07,0.013,0.6,0.007,78,42
20160322,강북구,0.049,0.027,0.7,0.006,71,47
20160322,강서구,0.035,0.025,0.5,0.007,71,40
20160322,공항로,0.041,0.012,0.4,0.006,95,37
20160322,관악구,0.038,0.034,0.6,0.006,72,46
20160322,광진구,0.042,0.02,0.6,0.005,74,52
20160322,구로구,0.028,0.029,0.6,0.007,83,40
20160322,금천구,0.04,0.031,0.6,0.005,69,45
20160322,길동,0.054,0.02,0.5,0.006,63,40
20160322,내부순환,0.048,0.028,0.6,0.009,85,47
20160322,노원구,0.051,0.024,0.7,0.008,70,50
20160322,도봉구,0.048,0.04,0.6,0.006,72,39
20160322,동대문구,0.047,0.029,0.7,0.008,73,41
20160322,동작구,0.037,0.034,0.5,0.005,71,57
20160322,동작대로,0.063,0.019,0.7,0.007,84,54
20160322,마포구,0.044,0.028,0.6,0.006,78,55
20160322,서대문구,0.063,0.026,0.6,0.006,77,47
20160322,서울역,0.057,0.018,0.7,0.006,82,48
20160322,서초구,0.035,0.03,0.4,0.007,71,36
20160322,성동구,0.044,0.026,0.5,0.007,75,38
20160322,성북구,0.053,0.02,0.7,0.006,69,41
20160322,송파구,0.045,0.031,0.5,0.006,64,35
20160322,신사동,0.054,0.022,0.9,0.005,67,39
20160322,신촌,0.067,0.012,0.8,0.007,97,53
20160322,양재대로,0.066,0.015,0.7,0.011,67,38
20160322,양천구,0.036,0.032,0.6,0.006,76,49
20160322,영등포,0.068,0.012,0.6,0.008,90,52
20160322,영등포구,0.036,0.034,0.7,0.006,84,44
20160322,용산구,0.044,0.024,0.7,0.006,64,47
20160322,은평구,0.051,0.03,0.6,0.007,75,46
20160322,종로,0.057,0.02,0.6,0.007,78,44
20160322,종로구,0.042,0.02,0.4,0.005,76,63
20160322,중구,0.053,0.027,0.7,0.006,62,37
20160322,중랑구,0.051,0.025,0.5,0.006,73,39
20160322,청계천,0.057,0.018,0.6,0.011,66,26
20160322,청량리,0.06,0.015,0.8,0.007,66,53
20160322,태릉,0.051,0.016,0.7,0.006,87,46
20160321,강남구,0.052,0.021,0.7,0.007,86,45
20160321,강동구,0.051,0.015,0.7,0.006,90,45
20160321,강변북로,0.075,0.009,0.7,0.008,92,45
20160321,강북구,0.043,0.03,0.7,0.006,85,51
20160321,강서구,0.047,0.018,0.6,0.009,94,43
20160321,공항로,0.051,0.009,0.5,0.008,110,37
20160321,관악구,0.052,0.025,0.8,0.008,80,47
20160321,광진구,0.05,0.015,0.8,0.005,91,60
20160321,구로구,0.039,0.019,0.7,0.009,105,45
20160321,금천구,0.051,0.023,0.7,0.007,77,46
20160321,길동,0.059,0.015,0.6,0.007,73,43
20160321,내부순환,0.042,0.031,0.7,0.009,99,48
20160321,노원구,0.045,0.026,0.8,0.008,77,53
20160321,도봉구,0.043,0.041,0.7,0.006,86,43
20160321,동대문구,0.056,0.025,0.9,0.009,87,47
20160321,동작구,0.05,0.025,0.7,0.006,79,54
20160321,동작대로,0.072,0.014,0.9,0.009,99,56
20160321,마포구,0.057,0.021,0.8,0.008,90,57
20160321,서대문구,0.073,0.023,0.8,0.007,96,50
20160321,서울역,0.068,0.013,0.9,0.007,100,45
20160321,서초구,0.045,0.021,0.6,0.008,87,38
20160321,성동구,0.053,0.019,0.8,0.007,96,44
20160321,성북구,0.051,0.022,0.8,0.007,83,44
20160321,송파구,0.052,0.023,0.7,0.006,80,40
20160321,신사동,0.062,0.016,1,0.006,83,44
20160321,신촌,0.074,0.009,1,0.008,124,55
20160321,양재대로,0.072,0.011,0.9,0.013,98,45
20160321,양천구,0.053,0.02,0.8,0.008,86,49
20160321,영등포,0.077,0.008,0.7,0.01,107,52
20160321,영등포구,0.047,0.016,0.9,0.008,107,49
20160321,용산구,0.056,0.017,0.4,0.007,73,49
20160321,은평구,0.048,0.033,0.7,0.008,88,45
20160321,종로,0.058,0.02,0.8,0.006,85,44
20160321,종로구,0.046,0.018,0.5,0.006,87,66
20160321,중구,0.063,0.022,0.9,0.007,75,40
20160321,중랑구,0.051,0.024,0.7,0.007,87,45
20160321,청계천,0.062,0.016,0.7,0.012,77,28
20160321,청량리,0.063,0.013,0.9,0.007,79,56
20160321,태릉,0.049,0.016,0.9,0.007,101,50
20160320,강남구,0.043,0.021,0.6,0.007,83,43
20160320,강동구,0.042,0.018,0.6,0.005,86,41
20160320,강변북로,0.062,0.011,0.7,0.007,93,45
20160320,강북구,0.038,0.027,0.7,0.006,75,43
20160320,강서구,0.037,0.02,0.6,0.009,89,42
20160320,공항로,0.035,0.012,0.4,0.007,90,34
20160320,관악구,0.043,0.027,0.9,0.008,81,47
20160320,광진구,0.041,0.016,0.7,0.005,85,53
20160320,구로구,0.033,0.02,0.7,0.009,105,43
20160320,금천구,0.044,0.025,0.8,0.007,75,44
20160320,길동,0.047,0.018,0.6,0.006,69,38
20160320,내부순환,0.041,0.027,0.7,0.009,89,40
20160320,노원구,0.04,0.025,0.8,0.008,69,43
20160320,도봉구,0.035,0.042,0.6,0.005,80,38
20160320,동대문구,0.041,0.029,0.8,0.009,78,40
20160320,동작구,0.038,0.028,0.7,0.006,71,45
20160320,동작대로,0.059,0.015,0.8,0.008,93,53
20160320,마포구,0.044,0.024,0.7,0.008,85,52
20160320,서대문구,0.059,0.025,0.8,0.009,93,48
20160320,서울역,0.053,0.016,0.8,0.008,99,50
20160320,서초구,0.039,0.021,0.6,0.008,80,38
20160320,성동구,0.045,0.02,0.7,0.007,97,42
20160320,성북구,0.043,0.022,0.7,0.007,78,41
20160320,송파구,0.04,0.027,0.6,0.006,84,40
20160320,신사동,0.056,0.015,1,0.006,83,42
20160320,신촌,0.058,0.011,0.9,0.007,118,51
20160320,양재대로,0.059,0.013,0.8,0.012,84,44
20160320,양천구,0.042,0.024,0.7,0.009,83,47
20160320,영등포,0.063,0.012,0.6,0.01,100,45
20160320,영등포구,0.038,0.018,0.9,0.008,104,47
20160320,용산구,0.045,0.019,0.1,0.006,69,45
20160320,은평구,0.043,0.031,0.7,0.008,81,41
20160320,종로,0.047,0.022,0.6,0.007,79,40
20160320,종로구,0.035,0.021,0.4,0.006,78,55
20160320,중구,0.051,0.025,0.8,0.008,74,37
20160320,중랑구,0.042,0.026,0.6,0.006,81,40
20160320,청계천,0.047,0.019,0.6,0.011,70,24
20160320,청량리,0.048,0.017,0.8,0.007,70,47
20160320,태릉,0.04,0.018,0.8,0.006,88,43
20160319,강남구,0.042,0.023,0.6,0.006,80,39
20160319,강동구,0.033,0.024,0.6,0.004,81,37
20160319,강변북로,0.07,0.008,0.7,0.006,89,41
20160319,강북구,0.028,0.038,0.6,0.004,69,38
20160319,강서구,0.027,0.027,0.4,0.006,80,35
20160319,공항로,0.037,0.012,0.4,0.005,92,26
20160319,관악구,0.039,0.03,0.7,0.005,78,43
20160319,광진구,0.034,0.022,0.6,0.004,79,49
20160319,구로구,0.028,0.024,0.6,0.006,97,38
20160319,금천구,0.041,0.025,0.6,0.005,72,39
20160319,길동,0.05,0.019,0.6,0.005,68,40
20160319,내부순환,0.038,0.028,0.5,0.007,83,36
20160319,노원구,0.021,0.042,0.6,0.006,63,39
20160319,도봉구,0.025,0.054,0.4,0.004,74,34
20160319,동대문구,0.037,0.033,0.7,0.007,73,37
20160319,동작구,0.038,0.028,0.6,0.005,71,43
20160319,동작대로,0.062,0.015,0.7,0.007,92,51
20160319,마포구,0.038,0.029,0.6,0.005,79,48
20160319,서대문구,0.041,0.034,0.6,0.005,81,40
20160319,서울역,0.047,0.021,0.7,0.005,89,45
20160319,서초구,0.036,0.022,0.5,0.006,90,36
20160319,성동구,0.047,0.018,0.7,0.006,91,37
20160319,성북구,0.037,0.028,0.6,0.006,74,38
20160319,송파구,0.043,0.025,0.5,0.004,73,34
20160319,신사동,0.053,0.016,0.9,0.005,79,38
20160319,신촌,0.053,0.013,0.9,0.005,107,46
20160319,양재대로,0.065,0.012,0.8,0.011,81,38
20160319,양천구,0.037,0.027,0.6,0.006,72,37
20160319,영등포,0.055,0.014,0.5,0.008,90,36
20160319,영등포구,0.033,0.022,0.8,0.005,94,40
20160319,용산구,0.039,0.022,0.1,0.005,67,42
20160319,은평구,0.04,0.036,0.5,0.007,76,38
20160319,종로,0.041,0.025,0.6,0.005,73,35
20160319,종로구,0.031,0.024,0.4,0.005,73,51
20160319,중구,0.039,0.032,0.7,0.005,64,34
20160319,중랑구,0.031,0.036,0.5,0.005,78,37
20160319,청계천,0.047,0.02,0.6,0.01,68,24
20160319,청량리,0.043,0.021,0.7,0.006,65,42
20160319,태릉,0.035,0.028,0.6,0.005,82,38
20160318,강남구,0.058,0.017,0.7,0.007,70,35
20160318,강동구,0.055,0.013,0.7,0.006,73,35
20160318,강변북로,0.077,0.01,0.8,0.007,79,39
20160318,강북구,0.05,0.023,0.7,0.006,59,38
20160318,강서구,0.054,0.015,0.7,0.008,84,35
20160318,공항로,0.054,0.006,0.5,0.007,123,36
20160318,관악구,0.051,0.019,1,0.007,67,40
20160318,광진구,0.054,0.014,0.8,0.005,74,49
20160318,구로구,0.048,0.016,0.9,0.007,72,36
20160318,금천구,0.067,0.014,0.9,0.008,63,37
20160318,길동,0.066,0.011,0.7,0.007,66,37
20160318,내부순환,0.063,0.018,0.7,0.009,66,31
20160318,노원구,0.05,0.024,0.8,0.008,58,40
20160318,도봉구,0.051,0.032,0.7,0.007,58,29
20160318,동대문구,0.06,0.023,1,0.009,66,31
20160318,동작구,0.066,0.017,0.8,0.006,64,43
20160318,동작대로,0.086,0.008,1,0.008,84,48
20160318,마포구,0.061,0.021,0.8,0.006,70,47
20160318,서대문구,0.073,0.025,0.7,0.006,62,33
20160318,서울역,0.07,0.014,0.9,0.007,75,38
20160318,서초구,0.052,0.016,0.7,0.007,79,32
20160318,성동구,0.036,0.035,0.4,0.007,58,22
20160318,성북구,0.056,0.02,0.9,0.007,59,33
20160318,송파구,0.057,0.019,0.7,0.006,64,33
20160318,신사동,0.075,0.01,1.2,0.006,69,33
20160318,신촌,0.074,0.009,1,0.008,87,39
20160318,양재대로,0.089,0.006,1.1,0.013,74,36
20160318,양천구,0.065,0.018,0.9,0.008,75,44
20160318,영등포,0.084,0.008,0.7,0.009,86,37
20160318,영등포구,0.06,0.012,1.1,0.007,84,36
20160318,용산구,0.063,0.015,0.7,0.006,60,42
20160318,은평구,0.05,0.031,0.6,0.007,54,28
20160318,종로,0.064,0.018,0.9,0.007,66,29
20160318,종로구,0.048,0.019,0.5,0.006,64,47
20160318,중구,0.065,0.024,0.9,0.006,53,29
20160318,중랑구,0.059,0.02,0.6,0.007,69,32
20160318,청계천,0.066,0.016,0.9,0.012,60,23
20160318,청량리,0.074,0.009,1,0.008,65,45
20160318,태릉,0.055,0.013,0.9,0.006,76,36
20160317,강남구,0.073,0.006,0.7,0.008,79,37
20160317,강동구,0.074,0.005,0.8,0.007,89,43
20160317,강변북로,0.09,0.004,0.9,0.009,97,48
20160317,강북구,0.063,0.011,0.8,0.006,64,39
20160317,강서구,0.071,0.004,0.8,0.008,89,34
